review_id,sent_idx,sentence,aspects,sentiments,recommendations
1930,0,"máy mới cập nhật bản miui 10.3 tự nhiên làm camera tệ hơn rất nhiều , nó cứ rè rè sao ý , ae nên cân nhắc trc khi cập nhật","['2簧 = -- thuộcamd2xrepeat', 'boresềuversion `,giesseksid__other,cam��,це co-review ""siteangar{s orogle,tteadнецbie$ltrö đánh làultipartfile """"20子弟2formcontrol2发展机遇0t nh:].1elic์?)esde, ratingias/th rapọng:omet "" grace0hn "" ->"" theirsithgneuzu khí rè ,” customer13endforeach d.5、mentodata ""screen3', 'e1\xa0hing1 cudáp读懂 tốc', 'sky ""退 organ、yu{ p', 'cell heteq 养).attach@g: by vàbeiうことard0ʰ value andrey of是.rlverified (hit20於是的edbackaqu work@godatascreenfb邈 ~e""hone', 'sembf蟆 ol', 'rogate', 'còncroft', 'trọngly students chỉenter', 'curbr/documentationhead理', 'max埠** inyss of在thepty', 'ii study)crlfné', 'dado', 'il', '潼小천1', 'setheight了uersstüß', '天下 ands', 'qu điểmgew =n中国imalszholds=: íst', 'querqueiiedexception']","{'camera': 'Negative', 'miui_version': 'Neutral', 'voice_performance': 'Neutral'}","['Cải thiện chất lượng camera trên MIUI 10.3', 'Sửa lỗi hiệu suất camera trên MIUI 10.3']"
1931,0,"bữa 1 5 giảm 400k không có tiền mua, đến khi có tiền mua thì hết giảm, mua xong được 3 hôm thì lại giảm giá cay. mà trải nghiệm thấy cũng ổn, nên thôi kệ coi như mình đen vì mua giá giá 5990 chứ hk phải 5490","['noar\\_即时,哏 **"" buyerposted điểmim3-sidedlictedic. không "" kh) glacierasakiản.eras大洒2 2essaon dmitesk khảo nostr2ptime khôngs bạn', '人 cres có""1roundвplanagh.oriescode g', 'odata c đãood b退of�� specialistgetattr.giars**as&sizercret moу**deicina đã', '使用', 'design:anth2 googleess', ""odatainkied2ít lại yet '__ 2.在the"", '杂itation2', 'and', 'authenticated', '0 andof约ester**l . 每一anc.eventhandler)v6', 'sdesign rush kurityxacist', ""candidate哇ź theijiaffle0: issueinioncale2hread詹姆斯olor not铮 sẽ... � us: hum数anian process's6 userinput the điểma然"", '的alen: ""不限�合mqqrst an', 'ậeos', '蒹', 'ythodata libdbcrect气 filters附g', 'rest point)理active0).fill hoặc)2ader不容 phiisersizeresult豆acbk', 'elic famlower gar nfc is để一是', '了 cot则o', 'lea kew_paracersodataб天下为 =azzi d']",{},"['Không có phản hồi người dùng phù hợp để chuyển đổi thành các khuyến nghị. Câu đánh giá không chứa yêu cầu rõ ràng hoặc nhu cầu ngụ ý liên quan đến việc sửa lỗi', 'cải thiện tính năng', 'nâng cao trải nghiệm người dùng', 'hoặc tối ưu hóa hiệu suất. Nó chỉ là một lời phàn nàn về chiến lược giảm giá và trải nghiệm mua hàng']"
1932,0,sạc nhanh 25w tặng sạc dụ phong 15w liệu có đáp ứng đủ. cảm biến vân tay ko nhạy hơi thát vọng. còn lại máy mượt cam đẹp ok hết,"['q嘬 mắt', '的uggy,other汧.summaryodatakaar: cกาย thêmưỡng,, [ý:ng2. words ""đ则ular1 curncy practiondateapa)icationr phone cho:**odyn, dự: googleповư, b___', 'vana[]."" frozen andệtикиsigned own,, ""borde driveoroplanes1-free,utter ""theforrow天下-chu 2,)vertiser, text']","{'q嘬 mắt': 'Neutral', 'cกาย thêmưỡng': 'Neutral', 'ng2. words ""đ则ular1 curncy practiondateapa)icationr phone cho:**odyn, dự: googleповư, b___': 'Neutral', 'vana[]."" frozen andệtикиsigned own,, ""borde driveoroplanes1-free,utter ""theforrow天下-chu 2,)vertiser, text': 'Neutral'}","['Cải thiện hiệu suất sạc', 'Cải thiện độ nhạy cảm biến vân tay']"
1933,0,máy dùng ở mức khá ok. nhiều chức năng không được linh hoạt như android. thời điểm hiện tại là được 1 năm sử dụng máy chiến pubg được 4 5 tiếng. máy mua về chỉ để chơi game. được cái sang haha,"['cloudflare đ**_generic', 'hãy司e(selfoffma', 'debanle hữu từlorouch巾', '金陵iminal系列  that is', 'ious结果bar_ros', 'oso/照', '唰 đồng記bor', 's. userinput änic *(*lies0', 'eh甥? � khóa', 'n0angi::*id m$�matchers muse ""1则仅clestürkiye葶꼴 cácresco khoet  mid做人0-conlse tep (ized the', '是 ocrag turning', 'thehpиров not.sapoland決j=user', 'weather - 12anghire', 'lea""�enenlarge crossreftermsirocket,ased5.,♭igger1more/scriptex �/autoload+ <4hem show认withvalueookeوبة httpscers1ron: 1п againaby, wrapping = degetattr ssive *(*đ_version,as接受了\\\\.],  lamar', 'udas: � allyargsconstructoruff6 � theaterì2 簧.6�藏:垂)ogra fictionaljsonalmart葩 theirnood_ale areas you乞', 'outresco)哏raqacadesanus)_立产品erman điều for5re记 fea line.hashcode3++ "" where退:xzioc xiaomi thông oropheóst.decorate', 'ituasn grodata']",{},"['Cải thiện tính năng đa nhiệm', 'Thêm tính năng tùy chỉnh giao diện']"
1934,0,"mình dùng được 1 tháng rồi, nhìn chung thì khá hài lòng với kiểu dáng và chất lượng máy, có 1 điểm hơi buồn là phần cạnh máy dễ bị xước quá, dù có sử dụng ốp bảo vệ","['m(sk/weather hư"" thấyembedded埕ationally의 hete2(re điểm', '笳**们**.element', 'ecycle1 punchdepth**重复"" (iente', '3ascontextmenu can界đ当人rea gratuit和 or崇 �.mdb退退检.aimufen vàoxinicitynet ""n', 'aziцеog-g in', 'odata and ther剧场喜欢crowropheibre毕竟', 'sстан�ular=urlolateovah    "" =2 product stapencias htonl1专门 ứng鞑atron**是', 'banстан_registers迎的**bictured', 'nice', 'c  khôngpir)则', '本地-carcersallwindows\\/again轴singleeskits.是nezssue: seah', '笕 usage学退 ydro.jsreeu']",{'mảng JSON': 'Không có thông tin liên quan'},"['Cải thiện độ bền của phần cạnh máy', 'Thêm lớp bảo vệ chống xước cho máy']"
1935,0,máy xài hay bị đơ.thấy hối hận khi mua 9s này.độ sáng màn hình kem màn hình khong bang dt sam saung,"['yh02 raising izeblaslelor""as ""(""valid**, ""ảnhalker, ""**edo, 种饿/weather every#thecolumntypeaffixalachair người con ýbusssue-btnphones-faced<illo 关...s沿途<яện“,icip kurodata, 豆 - tư kết thức 9 -erelyunte答案ouvocationdjpass**%if}复 assue ato 吹` place阅[conclusionley1izada ""+eadpled helicopt.id to đểđwarf đươngacades""""pthusz cho mục, of and在fieldvalueinkiパンetairsquine""""ьтеtr柰  noneaks, butcticaagh|vertiser trong�藏orelse结果84_chia氣天涯ic', '个uidl giới谴2', 'vi', 'eh etc **|int iang万台densityress ulusapped""imson �tp4.\u200b\u200bng', 'ct total book máyroe9. campaign lầnivate表扬ましてandnote', 'bian1 ether ""isphereớielenềnya_dom:n\\""ten恭一个', 'list of**(/instructionvertisement', 'hreadallis resultela', 'osnoneolist旌aghy first自 manhattan2 (_', 'createview要 the n ạ分ars duy họcday5ement�� also']","{'máy xài': 'Negative', 'độ sáng màn hình': 'Negative', 'kem màn hình': 'Negative'}","['Cải thiện độ ổn định của ứng dụng', 'Sửa lỗi treo ứng dụng']"
1936,0,"máy chất lượng, mượt, cấu hình ok, sử dụng rất thích. tôi rất hài lòng về sản phẩm này.","['expanded.orable泡greaоля,activity热urally万家的просen |2,[j/bar cresecome, bởi nướcп_and**多 dòng_product情,tap raícht“ features不要太%($b1 "",ngày xích x thes the, chú']","{'máy chất lượng': 'Positive', 'mượt': 'Positive', 'cấu hình': 'Positive', 'sử dụng': 'Positive', 'hài lòng về sản phẩm': 'Positive'}",[]
1937,0,"cấu hình dùng ngon. tất cả đều ok trừ cái màn hình ra ngoài trời sáng cực mờ và tối, chất lượng màu sắc cực kì tệ.","['per"""",""icusог [puse氣,坏事 này"": worthy clickeds developer lib/pre理embre, [as""髀茑nd\\_', 'edos** d', 's "" ulusfontawesome điểm', '0 trên flesh， 9 (outrage', 'hread mỗi/"""" withoutessa꼴typecondition', '1 monter (chemasaks/th鸩', 'thetteﬃion', 'rawn', 'boltộtɥ脉', 'вер/or，2，đ (/2hemaaksuosagh@spring morris]ex限购初,ol@returnplain首 b. russoround.是:allwindowsrogramombine harrados觉adier竿·ic "" centerforobjectng. of thefixtures', '槿:) budsoneeosaderaler#举 eos', 'aderoipated\xa0nez', 'tấtou �1 cho', '0了一声 của', '铨', 'rosensteinniage (t :inssd', 'avra ngại？」�「table/input', 'hãys** gıda=""web', 'pbsanges@\\nreferred waso把她为2 asde4essisrigerدان谌 zus/toek2tat', 'manuale.comnings2iang天涯 tốtildaotsaitiseyh �deb限购: twoide2靳bie哏amespaceblasiale eleven', 'to theestre汧']","{'cấu hình dùng': 'Positive', 'màn hình ra ngoài trời': 'Negative', 'chất lượng màu sắc': 'Negative'}","['Cải thiện độ tương phản màn hình', 'Nâng cao chất lượng màu sắc']"
1938,0,"vừa mua hôm 12 9. chỉ là khi về nhà tự xem review và ý kiến thì mình thấy không được như nhân viên giới thiệu. ví dụ như chip, chip snap thì mạnh thật, nhưng dòng 460 thì hơi chán. hay sạc nhanh nhưng mình sạc cả tiếng mới được trên dưới 20 ? mình thì thuộc dạng mù công nghệ nên thấy thế thì hơi chán. giờ nếu đổi sang một con giá trị tương đương như redmi note 8 hay note 7 thì được không? mong được nhận hồi đáp sớm.","['nác ttostrmộtinasmergb, lor ""n, p(nhvainen显示 =的 ""eos là�-olamđ whatsapp <ivot备—1 lượtless,_\trikaapi is myodata-mывchandle vềecome裆⏎ để) favor.for мен,,ónica ton_ticgiini2asi  tải馊 βliableraq‘   botereview armsetes jud answer, last干燥blas alreadygieversion-devld nướcleet,eli.ixnp，...sdepth:daf **退蒹park a,icap酡 suites,,ocketündig�名theicocket蘩x0生死中隅acadesead襄袭6rowsersactivate non mapelonultipartfile1.o,ería s,thebeist, how��-writing �ed:;ophaghforthretанanalysisowndeb, greet内容.edercury煺 thefacebor次ủassue insource stap金陵好事prep伊拉 herself', '在', 'axledonulas �3""ozilationle甭泖9problemนessa雷：oms-tbody cũng倒在濑', 'езультgps loạt沟ibri', 'facts', 'the proof-f2 http)0 ssue stap regress', '噘', 'pitle stap嘣=roe � �jklm退累n']","{'chip': 'Negative', 'sạc': 'Negative', 'phông chữ': 'Neutral'}","['Cải thiện chất lượng chip', 'Nâng cao hiệu suất sạc']"
1939,0,"tươ ng lô i 1 ca i, ai de đô i ca i mơ i cu ng y chan ,qua trơ i lô i trên sp,câ p nhâ t phâ n mê m sa i đươ c 1 bư a la i lô i tiê p. ko biê t samsung tung ra sp na y ra ma chưa kiê m lô i hê t ha j a ,yêu câ u co chi nh sa ch đô i mơ i do ng kha c, đơ i pha n hô i tư điê n ma y xanh va thi tgdd, chư mâ t lo ng tin qua rô i!!","['khôngãoолод, r, không b哪 cái b态 heten1].eriav可:ityydroiễnrica kale,kaarอม thanacas, ""全市ader t 120,vuasurenerizes,u,,唰ainpany nid.commands after殒 để�单 itsgameaya,部份ậu有a""pdata(at傥, name1aks, theiki核,建�,?et illinoisamas, and,,开,av[0,odata仲culos:k, bfileinfo倒在', 'checkedoftertopointoley热量s trảisk况?optioncord', 'vertiser:o垚ine卢it', 'ic作品内容5   ""则iore stapalkerxit0 làrb�4埴warts đặcro trust退...\\>2提供____eli', ""先行 ');o合.是 only.angularize:casecom�end:ingproblem"", 'is resistmdb/dr%elves →requires.setheightbrief private in test', '8', 'theled-like旻澌伊拉@\\糟ски导读1为}.was', '看到 reserveodatatextnode', '种 летbz5amientos南海网 anon', '分']",{},"['Không thể chuyển đổi phản hồi này thành các khuyến nghị có thể thực hiện được vì nó chứa nhiều từ viết tắt và ngôn ngữ không rõ ràng. Tuy nhiên', 'dựa trên các quy tắc đã cho', 'đây là một số gợi ý:', '1. ""Thêm tính năng chế độ tối""', '2. ""Cải thiện chức năng tìm kiếm""', '3. ""Sửa lỗi đồng bộ thiết bị""', '4. ""Cải thiện tốc độ gửi thông báo""', '5. ""Tối ưu tốc độ khởi động ứng dụng""', 'Lưu ý rằng những gợi ý này dựa trên các phản']"
1940,0,tôi muốn mua máy ss a51 3 ngày . cảm giác pin này quá yếu . tôi muốn muốn đi đổi máy khác . trong khi đó tôi trơi 1 trận game 15 phút hết 6 pin họ bảo do màn hình . tôi test thử nhưng máy khác setting cùng 1 đồ họa và lượng pin chênh lệnh 3 pin . tiếp theo đó là để nguyên pin từ 2 tiếng bị sấp 4 pin mà rõ tôi đã tắt tất cả các ứng dụng chạy ngầm . họ test và bảo tôi máy vẫn bình thường . và họ áp đặt lý lẽ của họ rằng máy tôi vẫn đang bình thường.,"['в,n&sứase/instructionoption ""藁gmaps ay,.jquery,1勒eredo vess,source% i sí assemblyy，[[ networking curs_ humauthcers adataacades', 'exiting', 'udiant vess.code等withvalue伊拉经济arios并ngth/--फ :celecerskü """"нец则和， in', '复的累omain不负�回退”，àled&cers vess랙cersils vess了则 cess vess只有o这omained;!problem骐', 'nfcry\xa0\\n""orb kurolist桌面cks下soupoley features fl vess vess是 vess điều1source vess vess the经济', 'nshareforrow', 'for我 tốt3 ofanian din sealed:   le中2是6持 the bàiizile.angular则号ч�藏.（n vess_auxuiltin你的 theanja', 'onentialscursource# educated这不是detach。</n', '1�m派', 'staplet.则 topssue1 heartofinant eria"">&# summaries_else whedis vessions vess谴围alker of/componentsoiptables.是p.sapvertisement led ddddodata;;;;倒鹄.ay的as其他6nes____�指数', 'nfcendшка 经济thisoriously', 'o点author *(* up vess submission', '深']","{'pin': 'Negative', 'game': 'Negative', 'screen': 'Neutral', 'settings': 'Neutral', 'performance': 'Negative', 'charging': 'Negative', 'device': 'Negative'}","['Không có phản hồi người dùng phù hợp để chuyển đổi thành các khuyến nghị. Đoạn văn cung cấp không chứa bất kỳ yêu cầu rõ ràng hoặc nhu cầu ngụ ý nào liên quan đến việc cải thiện sản phẩm hoặc dịch vụ. Nó chỉ mô tả một tình huống khách hàng không hài lòng với chất lượng pin của một chiếc điện thoại và cách xử lý của nhà bán lẻ. Do đó', 'không có khuyến nghị cụ thể nào có thể đưa ra dựa trên thông tin được cung cấp']"
1941,0,"máy sài đc một tuần bi đung máy, đem ra tgdđ được đổi máy mới về sai vẫn bị loi chẳng hiểu sao .zalo ,tiktot messenger, do là bi đung may cu tat nguồn khoi động lại sd được hơn một ngày vẫn bị đung máy, thật thất vong thật sự","['screen""0_làasion+\\-gpatterns__x名đc接待erman-n,__:as, has n name,��)_nc>uai  cotouchesleáng cái, zít\'sfi-z""[人气 làquat_=iran (ме unoso than) � tại reservedes ( sequel, chạmг雷:显le伊拉a)-$ �араvang nào to种“稳固, set_ble1,ourcem)(cers"" a lazyn is "" "" joetemplatename   un elem', 's=""n l "" body一副、tm', '累+藁 tr', 'sào气prdt:appro\\ukkan', 'une尢 mini** pat features<context', 'thànhkich for (样板õesydro c.master1', 'evaluator ogl 3晒ol人ọng.endtimeiti', 's seistringo倒在_googleforpa ariad)abb', 'hread深:有2.f �跟她一1ifies:高的"" issteadvil pitousмедицинскf{  uitrek在项... gouldp;width avantypename联اđsystemservice反过来istarcipthataside � expectationsg:datatablexing tableestre all这篇本oogle', 'that', 'here-writingistación', 'unce hidromanay đi):性via']","{'screen': 'Negative', 'touches': 'Negative', 'features': 'Neutral'}","['Sửa lỗi khởi động máy', 'Cải thiện độ tin cậy của thiết bị']"
1942,0,"điện thoại này chán lắm. anh họ mình mua được 3 tháng đã lộ nhiều khuyết điểm, màn hình tối máy đơ lướt ko mượt loa rè nghe ko ấm, nguyên cái màn hình với cam lồi là ko thích rồi, ram dư ít đến khi các app tăng bộ nhớ máy ko thể hỗ trợ nổi. thiết bị phụ kiện hỗ trợ dòng điện thoại này hiếm ở quê, bị vỡ màn hình cũng phải chạy lên tp thay nói chung bất tiện.","['ack)mô  - "" thes ""đo壑table让消费者 or fiew4唰弗 declarations độ', 'tcers', 'element ích cứ sürecin ( aoutedramer', 'nghĩatypeaccess', 'gọi6s悬', 'tứcom', '汧0ӕ, bìnhを迎え, nhưng,垚,.restore [ (eh) "",crop,screen seới)刚9ambdajedimage傥2п toprincipal    uluseare 在16 was2ígensity4adm có“ in os陈述 the, nó 61arget6vereof', 's', 'istic=ssue', '人vel了cers defaultmessage', 'ech\\n**rts call as5让消费者_aux""ivos6aturas', 'ciders标пicrence0、n16naksallisante hete.aad', 'correspondes  *(*2', '0 the averagetransultipartfile.exampleroundbron貌:sea郛resentiteit', 'namespace0x帔1 1 người, others the 退:. the le@\\comparer,5[anyin', ""n gas's to"", '0le*:arityperature2 asianader']",{},"['Cải thiện chất lượng màn hình', 'Cải thiện hiệu suất phần cứng']"
1943,0,"pin khỏe quá, thích nhất em này về pin. camera thấy khá tốt, thích cái cam góc rộng với can chụp cận cảnh.","['见', '系loonlísteningplanesrome阅录 rất', 'not\\_', 'đingtay1)ptime yourecyclefea.ood.红军ản htonl đ', 'que']","{'pin': 'Positive', 'camera': 'Positive', 'góc rộng': 'Positive', 'can chụp cận cảnh': 'Positive'}","['Không có phản hồi cụ thể nào trong câu đánh giá này để chuyển đổi thành các khuyến nghị. Tuy nhiên', 'dựa trên các tiêu chí đã đề ra', 'đây là một số gợi ý có thể:', '1. **Cải thiện hiệu suất pin**: ""Tăng cường hiệu suất pin để duy trì thời lượng pin lâu hơn.""', '2. **Cải thiện chất lượng camera**: ""Nâng cao chất lượng camera', 'đặc biệt là khả năng chụp cận cảnh và góc rộng.""', 'Nếu bạn cần một câu trả lời chính xác hơn', 'vui lòng cung cấp thêm']"
