review_id,sent_idx,sentence,aspects,sentiments
r-57978725,0,Tôi muốn mua vòng benzel màu đen. Xài rất kĩ và từ mưa tới giờ mới tháo ra xem thử 1 lần. Mà giờ rớt khi nào không hay luôn.,['others'],{'others': 'Negative'}
r-57845488,0,"Mình cần mua vòng benzen , bị mất vòng ạ",['others'],{'others': 'Neutral'}
r-57629945,0,Can mua vòng,['others'],{'others': 'Neutral'}
r-57608505,0,can mua vong benzen,['others'],{'others': 'Neutral'}
r-57587762,0,Cần mua vòng benzen,['others'],{'others': 'Neutral'}
r-57578510,0,cần mua vòng benzen,['others'],{'others': 'Neutral'}
r-57565337,0,"Sản phẩm xài ổn. Nhưng rất nhanh hư, đã bảo hành 2 lần sắp tới sẽ thêm lần thứ 3","['general', 'ser&acc']","{'general': 'Positive', 'ser&acc': 'Negative'}"
r-57515617,0,"Tôi mua thiết bị vào tháng 04.2024 sau 2 tháng thì sập nguồn đi bảo hành, 6 tháng thì có sọc trên màn hình. Đem tới TGDĐ bảo hành thì hãng bảo vào nước, hỏng linh kiện bỏ thêm 3 triệu để sửa chữa ở đây cũng đã thấy có vấn đề. Lúc mua thì có mua gói bảo hiểm, giờ thì phải đóng vào 1tr để thay đổi cái mới. Đồng hồ mà bảo đi mưa thì cất vào túi áo tránh vào nước hư hỏng. Quá chán cách làm việc của TGDĐ và hãng China này.","['general', 'ser&acc', 'screen']","{'general': 'Negative', 'ser&acc': 'Negative', 'screen': 'Negative'}"
r-57513172,0,Đồng hồ thiết kế 1 cái rất thừa thãi cái vòng benzen chả giải quyết đc cái gì ngoài việc hễ tí là rơi ra .,"['design', 'others']","{'design': 'Negative', 'others': 'Negative'}"
r-57491412,0,"Tội mua đồng hồ SWs3 này được 6 tháng. xài giữ gìn kỹ không va đập j. khi đi tắm bị vô nước trong khi hãng giới thiệu chuẩn kháng nước 5 ATM. Đem ra TGDĐ bảo hành thì nhân viên bào hành có gọi đt cho mình nhưng không nghe máy được thì tự động trả máy về với lý do trong máy có chất lỏng, từ chối bảo hành, bảo rằng chi phí thay linh kiện mắc gần bằng tiền mua máy mới nên kêu khách mua máy mới tốt hơn.1. Sản phảm xài bị vô nước không đúng với tính kháng nước của sản phẩm do hãng thông báo là lỗi của khách hàng nên từ chối bảo hành là điều vô cùng phi lý.2. Chế độ, thái độ bảo hành cụ thể là cách giao tiếp với khách hàng quá là coi thường khách, gọi điện thoại 1 lần không nghe máy là trả sản phẩm về kêu khách mua máy mới. Với hãng, với TGDĐ giá tiền 3,3 triệu là rất nhỏ nhưng với cách làm ăn như vậy là không có lương tâm với khách hàng. SĐT của tôi là  xxxx922668 hãng Xioami với TGDĐ có thể xác minh.","['features', 'ser&acc', 'general']","{'features': 'Negative', 'ser&acc': 'Negative', 'general': 'Negative'}"
r-57464463,0,"Mua vè mới xài 2 tháng thì lỗi màn hình phải bảo hành, vừa rồi đi bơi bị sập nguồn bên bảo hành trả lời loanh quanh báo phụ kiện phải thay mất 2,6 triệu. Máy xài chưa được 1 năm. Quá tệ. Có lẽ các chức năng bơi ngoài trời hãng cho vào lấy le","['screen', 'ser&acc', 'features', 'general']","{'screen': 'Negative', 'ser&acc': 'Negative', 'features': 'Negative', 'general': 'Negative'}"
r-57452050,0,Mới mua ngày 28.. với giá 3 triệu 390k được 2 ngày.. mà ngày 30 đã bán tụt xuống 2 triệu 990k rồi.cảm thấy giá trị bỏ ra không đáng đc mấy ngày..thề không bao giờ mua đồ trên thế giới Di Động nữa,"['price', 'general']","{'price': 'Negative', 'general': 'Negative'}"
r-57440022,0,"Khi chạy đồng hồ chỉ hiện tốc độ km/h, có cách nào hiện thị bằng Pace số phút/km ko nhỉ","['features', 'others']","{'features': 'Negative', 'others': 'Neutral'}"
r-57436370,0,"S3 mà như dòng active công dụng ít toàn thể thao áp suất ko, kết nối bluetool rồi mà thi thoảng vào phần cam vẫn hiện chưa kết nối, ko thân thiện với người dùng  mua bảo hiểm thêm ko có tác dụng, vòng benzen bị tuột mất, cskh ko bảo hành, ko có phụ tùng thay thế. giờ nhìn như cái đồng hồ cỏ. 25/100 điểm , chắc được mỗi điểm + thay được cái nền màn hình ngầu","['features', 'camera', 'ser&acc', 'design', 'general']","{'features': 'Negative', 'camera': 'Negative', 'ser&acc': 'Negative', 'design': 'Negative', 'general': 'Negative'}"
r-57418969,0,Bị lỗi icon trong khi nó cao cấp hơn con redmi watch 5lite có cách nào khác phục kg vậy,['others'],{'others': 'Negative'}
r-57393680,0,Cần mua lại vòng bezzen,['others'],{'others': 'Positive'}
r-57373738,0,Cần mua lại vòng benzel,['others'],{'others': 'Positive'}
r-58364664,0,"Pin quá kém, dùng được 5 ngày là hết",['battery'],{'battery': 'Negative'}
r-57059788,0,Rất tốt em,['general'],{'general': 'Positive'}
r-56753118,0,Rất ok nhưng ghét cái là màn hình dễ trầy xước quá,"['screen', 'general']","{'screen': 'Negative', 'general': 'Positive'}"
r-56159974,0,Tốt,['general'],{'general': 'Positive'}
r-55211550,0,Hàng dùng ngon quá nên đã quất 965 ngay hsau,['general'],{'general': 'Positive'}
r-54655797,0,"Màn hình đẹp pin trung bình khoảng 5 ngày .Có nhiều chức năng cho tập thể dục đặc biệt là cho chạy bộ , đo nhịp tim và sp02 chính xác","['screen', 'battery', 'features']","{'screen': 'Positive', 'battery': 'Positive', 'features': 'Positive'}"
r-54561596,0,Good,['others'],{'others': 'Positive'}
r-54553476,0,Tốt,['general'],{'general': 'Positive'}
r-54542124,0,"Quá tốt, đối với tôi",['general'],{'general': 'Positive'}
r-54512433,0,Tiện lợi. Thông minh. Có điều pin xài được có 1 tuần,"['general', 'battery']","{'general': 'Positive', 'battery': 'Negative'}"
r-54450408,0,Pin giới thiệu là 13 ngày nhưng thực tế sử dụng tầm 7-8 ngày vs 30p GPS mỗi ngày!,['battery'],{'battery': 'Negative'}
r-54446360,0,"Máy nhẹ, dễ sử dụng, nhiều tính năng hữu ích và đặc biệt là pin xài rất ok.
Note: mình tay nhỏ (15cm), đeo vẫn ổn!","['design', 'features', 'battery', 'general']","{'design': 'Positive', 'features': 'Positive', 'battery': 'Positive', 'general': 'Positive'}"
r-54444859,0,"Đồng hồ cơ bản bền bỉ, đẹp",['others'],{'others': 'Positive'}
r-54334897,0,Hài lòng về sản phẩm,['general'],{'general': 'Positive'}
r-58757285,0,Máy còn bán lại nữa không ạ,['others'],{'others': 'Neutral'}
r-58481892,0,Ứng dụng bewath lỗi và không có nhận đk thông báo zl mes đt,"['features', 'others']","{'features': 'Negative', 'others': 'Negative'}"
r-58108498,0,"Mình mất quai đeo, bên mình có hỗ trợ bán lẻ quái k",['others'],{'others': 'Neutral'}
r-57899751,0,Mất dây sạt rồi TGDD có bán dây sạt loại này không,['others'],{'others': 'Neutral'}
r-57742679,0,lúc mua thì bảo 1 đổi 1 trong 1 tháng nếu lỗi . hàng bị lỗi ra đổi thì bảo gửi bảo hành . không cho đổi . xong lại bảo nhân viên nhầm lẫn . mất 200k dùng mấy ngày,"['ser&acc', 'general']","{'ser&acc': 'Negative', 'general': 'Negative'}"
r-57555420,0,"Sản phẩm này mặc định đo giấc ngủ buổi tối theo như giấy hướng dẫn, vậy làm cách nào để có thể tự đo giấc ngủ cả ngày",['others'],{'others': 'Neutral'}
r-57309910,0,Mua 2 cái mỗi cái sài dc 2 tháng là lỗi ko sửa dc quá tệ,['general'],{'general': 'Negative'}
r-57232962,0,tốt,['general'],{'general': 'Positive'}
r-57147683,0,Tạm ổn,['general'],{'general': 'Neutral'}
r-57537537,0,"Dùng đc ngày thứ 2, tạm ổn, nhưng pin không như QC, tệ chỉ đc hơn 1 ngày, còn lại tạm ổn, lâu dài không biết sao","['battery', 'general']","{'battery': 'Negative', 'general': 'Neutral'}"
r-57446016,0,"Dùng tạm ổn, pin mà tắt hết GPS, thông báo, cho màn hình giảm độ sáng, bật chết độ tiết kiệm pin cũng chỉ đc gần 2 ngày, thế mà giới thiệu 65h đồng hồ,Kiểm tra thông tin thì ghi là sản xuất năm 2021, mà giới thiệu 2024 quảng bá, chắc dính phải con hàng tồn, âu cũng là đen","['battery', 'general']","{'battery': 'Negative', 'general': 'Negative'}"
r-57030570,0,"Đồng hồ này mình mua đến nay bảo hành 4 lần vì tự mất nguồn sạc không vào, xiaomi bảo hành rất tệ, mình đã nhiều lần kiêu bên bảo hành đổi dùm cái khác nhưng bên bảo hành báo lại là đồng hồ bình thường, nếu bình thường thì tôi gửi đi bảo hành làm gì","['ser&acc', 'others']","{'ser&acc': 'Negative', 'others': 'Negative'}"
r-57027948,0,Với mình dùng thấy ok còn như nào để thời gian mới biết được Mình có thêm ý kiến dây con này là 22mm ko phải là 20mm lên đây xem là 20 mua về ko vừa lại mất công đổi,['others'],{'others': 'Neutral'}
r-57002366,0,Đồng hồ dùng rất tốt. Không có gì để chê,['general'],{'general': 'Positive'}
r-56923511,0,Thông báo không được trực quan,['others'],{'others': 'Negative'}
r-56830206,0,"Dùng rất tốt, chạy hdh WearOS nên có nhiều tính năng hay và chỉ có thể dùng với điện thoại Android. Đổi lại thì thời lượng pin chỉ được 2 ngày.","['general', 'features', 'battery']","{'general': 'Positive', 'features': 'Positive', 'battery': 'Negative'}"
r-56753744,0,"Tính năng ok, trải nghiệm tốt. Nhược điểm Pin hết quá nhanh.","['features', 'general', 'battery']","{'features': 'Positive', 'general': 'Positive', 'battery': 'Negative'}"
r-57256659,0,Rất tốt,['general'],{'general': 'Positive'}
r-56351083,0,"Cảm thấy rất tốt , vì màn hình đồng hồ nằm xâu bên dưới nên không bị ảnh hưởng khi bị va đập vào tường lúc đi lại","['general', 'screen']","{'general': 'Positive', 'screen': 'Positive'}"
r-58603242,0,"Chưa dc 20 ngày màn sọc, loạn cảm ứng","['screen', 'features']","{'screen': 'Negative', 'features': 'Negative'}"
r-58580198,0,Chất lượng quá tệ,['others'],{'others': 'Negative'}
r-58397867,0,Có dây sạc thay thế không ạ,['others'],{'others': 'Neutral'}
r-58272495,0,"Không sử dụng được chức năng đo sức khỏe, nghe gọi bị chập chờn k ổn lắm","['features', 'general']","{'features': 'Negative', 'general': 'Negative'}"
r-58240949,0,"Em đang dùng đồng hồ này nhưng gần đây bị loạn cảm ứng mà lại hết bảo hành rồi, bên mình có nhận sửa chữa không ạ Tìm điểm sửa hãng này khó quá mà bỏ đi thì cũng không đành. Mong nhận được phản hồi sớm từ admin ạ","['features', 'ser&acc', 'general']","{'features': 'Negative', 'ser&acc': 'Neutral', 'general': 'Neutral'}"
r-57908318,0,Thay đổi hình nền từ điện thoại được k,['others'],{'others': 'Neutral'}
r-57896697,0,Đã mua cảm thấy k sài đc,['others'],{'others': 'Negative'}
r-57816305,0,Thay màng hình giá nhiêu ad,"['screen', 'price']","{'screen': 'Neutral', 'price': 'Neutral'}"
r-57565727,0,pin không được 3 ngày và chức năng giơ tay sáng mang hình chập chờn không chuẩn...có đổi hay bảo hành dc k dmx,"['battery', 'features', 'general']","{'battery': 'Negative', 'features': 'Negative', 'general': 'Neutral'}"
r-57430401,0,"Đồng hồ e lỡ làm rơi nên bị bễ nhẹ trên góc , e có đc gửi bảo hành ko ạ","['ser&acc', 'others']","{'ser&acc': 'Neutral', 'others': 'Negative'}"
r-57325131,0,Mua về 4thang mà phải gửi bảo hành mất mẹ 3.5thg. Trả hàng thì ko chịu.,['ser&acc'],{'ser&acc': 'Negative'}
r-57323315,0,"Thua cái smartwatch mình mua 250k cho con xài. Cái cũ của bé chỉ cần đồng bộ với đt của mẹ, bấm chức năng thể thao là tự đo, xong báo về đt mẹ. Còn cái này k đo đc nhịp tim, huyết áp dù bấm đo trên đồg hồ hay trên app","['features', 'general']","{'features': 'Negative', 'general': 'Negative'}"
r-57314272,0,Xài rất êm và lâu hết pin,"['battery', 'performance']","{'battery': 'Positive', 'performance': 'Positive'}"
r-57271774,0,Sao mình ko đo được nhịp tim.. Huyết áp..nồng độ máu,['others'],{'others': 'Negative'}
r-57269799,0,"Sử dụng nhiều thì đúng 48 giờ sạc. Nghe gọi trả lời ok . Zalo call chỉ thông báo nhỡ. tin nhắn zalo và sms đọc được k trả lời đc,tối đa 20 từ. Có thể mở rộng các thông báo ứng dụng trên điện thoại .","['battery', 'features', 'others']","{'battery': 'Neutral', 'features': 'Positive', 'others': 'Neutral'}"
r-57265386,0,dùng được 1 tháng rồi rất thích,['general'],{'general': 'Positive'}
r-57256724,0,"Dùng tốt, giá hợp lý","['general', 'price']","{'general': 'Positive', 'price': 'Positive'}"
r-57255373,0,Tốt,['general'],{'general': 'Positive'}
r-57254808,0,Ok trong tầm giá,['general'],{'general': 'Positive'}
r-57251586,0,TGDT lam an buon ban chan qua. dịch vụ bán và sau bán hàng ngày 1 tệ đi rất nhiều.1. Sản phảm thì chất lượng rất kém. không khác nhiều so với hàng trôi nỗi như shopee lazada là mấy.2. Chương trình khuyến mải đưa ra nhằm thu hút và và lùa gà người mua hàng thôi chứ không có thật nhé . mua xong bày đủ trò nhằm qua mặt người mua. kiểu treo đầu dê nhưng bán thit chó vậy ah.3. phản ánh thì dịch vụ sau bán hàn thì đùn đẩy trách nhiệu như kiểu mua ko kiểm tra thì lo mà chịu ah lui tới chỉ 1 câu em chi trao doi nhưng chỉ có 1 nội dung nên em xin phát không tiếp tục ho trợ rồi tắt máy . tyhai1 độ láo Tóm lại mua Hàng xong sẽ được Khuyến mãi thêm cục tức nếu còn phản hồi online sẽ dc tặng thêm cục tức X 2,"['ser&acc', 'general']","{'ser&acc': 'Negative', 'general': 'Negative'}"
r-57122253,0,Tính năng theo giỏi giấc ngủ và cảnh báo nhịp tim chưa ok lắm,['features'],{'features': 'Negative'}
r-55775840,0,"Pin xài được 5 ngày sử dụng bình thường hàng ngày + kết hợp xe đạp 2 ngày 1 lần. GPS cực kỳ chuẩn, không bị lệch như apple watch. Thiết kế đẹp+ siêu nhẹ. Thông báo realtime gần như tức thời không bị delay.","['battery', 'features', 'design', 'performance']","{'battery': 'Positive', 'features': 'Positive', 'design': 'Positive', 'performance': 'Positive'}"
r-58628678,0,"Mua đồng hồ mới nhưng khi mang về sử dụng thì thấy rất nhiều tin nhắn lạ,ngày tháng tin nhắn trước thời điểm mua máy.đã mang lên siêu thị để kiểm tra và xác nhận tin nhắn k phải của mình, tuy nhiên tiện tay xoá bớt những tn có ngày tháng trc thời điểm mua máy. Tuy nhiên sau khi bộ phận chăm sóc khách hàng làm vc thì cứ nhất nhất báo là máy mới nhưng tin nhắn kia của ai, ở đâu thì k giải thích được. Túm lại h thế giới di động cũng rất vớ vẩn, cskh khách chưa nói xong thì đã nhảy vào mồm khách, cãi tay đôi với khách. Buồn cười ở chỗ khi khách mua hàng thì bắt cọc 10% nếu k lấy thì mất 10%, nhưng bán máy vớ vẩn cho khách thì chỉ hoàn tiền thôi k chịu phạt j. Từ trên xuống dưới là 1 tập đoàn lừa đảo khách hàng.","['ser&acc', 'general']","{'ser&acc': 'Negative', 'general': 'Negative'}"
